year;make;model;trim;body;transmission;vin;state;condition;odometer;color;interior;mmr;sellingprice
2010;Chevrolet;Silverado 1500;LT;Crew Cab;automatic;3gcrkse33ag296659;in;39;99613;red;black;18500;19300
2010;Chevrolet;Silverado 1500;LT;Extended Cab;automatic;1gcscsea0az222113;mi;4;56327;blue;black;16350;14800
2010;Chevrolet;Avalanche;LS;Crew Cab;;3gnvkee0xag238299;pa;46;21553;blue;black;23000;24500
2010;Chevrolet;Camaro;1LT;Coupe;automatic;2g1fb1ev7a9196100;nc;41;60783;blue;black;14550;14900
2010;Chevrolet;Cobalt;LS;Sedan;automatic;1g1ab5f54a7115815;in;36;57114;white;gray;4750;5400
2010;Chevrolet;Cobalt;LT;Coupe;automatic;1g1ad1f54a7128406;mi;3;94135;silver;black;4750;3300
2010;Chevrolet;Aveo;1LT;Sedan;manual;kl1td5de2ab113658;wa;44;67394;gray;black;5000;3500
2010;Cadillac;SRX;Luxury;SUV;;3gyfnaey5as518142;pa;35;81654;red;gray;14500;14700
2010;Chevrolet;Silverado 1500;LT;Crew Cab;automatic;3gcrcse0xag145109;ga;26;144368;black;black;12850;12700
2010;Cadillac;Escalade;Premium;SUV;automatic;1gyukcef8ar236252;ne;34;78775;black;black;27100;27800
2010;Cadillac;Escalade;Luxury;SUV;automatic;1gyukbef8ar101010;mi;4;77396;black;tan;29300;27500
2010;Cadillac;SRX;Luxury;SUV;automatic;3gyfnaey2as536484;az;25;113682;black;gray;11700;10600
2010;Chevrolet;Avalanche;LTZ;Crew Cab;;3gnvkge02ag110473;pa;36;78698;black;black;24800;24800
2010;Chevrolet;Camaro;2SS;Coupe;;2g1fk1ej8a9118146;az;;84041;black;;17200;17000
2010;Cadillac;SRX;Premium;SUV;automatic;3gyfnfey5as532264;il;;125946;black;;13350;9800
2010;Chevrolet;Cobalt;LT;Sedan;automatic;1g1af5f55a7190303;nj;;77919;black;;5275;6000
2010;Chevrolet;Camaro;2SS;Coupe;automatic;2g1fk1ej1a9214460;ga;45;34683;silver;black;20900;21200
2010;Cadillac;Escalade;Luxury;SUV;automatic;1gyukbef2ar206125;nc;35;99114;silver;tan;24400;24800
2010;Chevrolet;Silverado 1500;Work Truck;Extended Cab;automatic;1gcskpe09az287064;fl;35;63986;red;black;12550;16800
2010;Chevrolet;Cobalt;LT;Sedan;automatic;1g1ad5f59a7242733;mi;2;83594;blue;black;5100;2000
2010;Chevrolet;Cobalt;LS;Coupe;manual;1g1aa1f56a7209593;mi;23;136675;blue;gray;3175;1350
2010;Chevrolet;Avalanche;LT;Crew Cab;automatic;3gnncfe03ag110005;ga;;62900;black;black;21900;20700
2010;Chevrolet;Camaro;2SS;Coupe;manual;2g1ft1ew3a9206143;tx;38;28027;black;black;21400;19500
2010;Chevrolet;Avalanche;LT;Crew Cab;automatic;3gnvkfe07ag268379;ga;31;132289;—;black;14650;17100
2010;Chevrolet;Suburban;1500 LT;SUV;automatic;1gnucje09ar265785;tx;;108106;white;gray;17300;15200
2010;Chevrolet;Cobalt;LT;Sedan;automatic;1g1af5f58a7198394;nc;;134307;blue;gray;3475;3200
2010;Cadillac;Escalade ESV;Premium;SUV;automatic;1gyukjef9ar275453;fl;;48983;black;black;32300;30600
2010;Chevrolet;Cobalt;LT;Coupe;automatic;1g1ad1f56a7201016;pa;33;47516;blue;black;6375;6000
2010;Chevrolet;Silverado 1500;LS;Extended Cab;automatic;1gcscreaxaz106250;mi;44;63724;blue;black;14250;13600
2010;Chevrolet;Silverado 1500;LT;Crew Cab;automatic;3gcrkse35ag215788;nc;35;73429;black;;21000;21900
2010;Chevrolet;Camaro;2SS;Coupe;manual;2g1ft1ew7a9209806;fl;38;55968;black;black;19250;18800
2010;Chevrolet;Cobalt;LT;Sedan;automatic;1g1ad5f51a7179028;nj;37;88779;black;black;4925;5200
2010;Chevrolet;Silverado 1500;LT;Extended Cab;automatic;1gcskse32az149640;mi;43;92841;black;black;16000;16200
2010;Chevrolet;Suburban;1500 LT;SUV;;1gnukje37ar282842;pa;3;118664;black;black;16700;11800
2010;Chevrolet;Silverado 1500;LTZ;Crew Cab;automatic;3gcrkte33ag100838;nv;38;99870;blue;gray;19900;20500
2010;Cadillac;Escalade ESV;Luxury;SUV;automatic;1gyukhef3ar109910;nc;45;123786;black;gray;22200;24200
2010;Chevrolet;Suburban;1500 LTZ;SUV;automatic;1gnukke37ar211811;nc;35;121461;red;tan;18650;21000
2010;Chevrolet;Silverado 1500;LT;Crew Cab;;3gcrcsea6ag271704;az;;59247;blue;;17100;19000
2010;Chevrolet;Cobalt;LT;Sedan;automatic;1g1af5f52a7219952;nv;35;97392;white;black;4625;4900
2010;Chevrolet;Camaro;2LT;Coupe;automatic;2g1fc1ev9a9150832;mi;39;55857;red;black;15000;14000
2010;Chevrolet;Silverado 1500;LT;Crew Cab;automatic;3gcrkse38ag126717;tx;;175009;black;tan;12300;12800
2010;Chevrolet;Suburban;1500 LT;SUV;;1gnukje31ar245978;pa;39;92975;silver;gray;19550;18400
2010;Cadillac;STS;V6 Luxury Sport;Sedan;automatic;1g6du6ev5a0124377;mi;5;70781;beige;tan;11750;16600
2010;Cadillac;SRX;Luxury;SUV;;3gyfnaey7as601913;pa;;54228;gray;;17100;16500
2010;Cadillac;SRX;Luxury;SUV;automatic;3gyfnaey3as507253;tx;31;125303;silver;gray;10800;9500
2010;Cadillac;Escalade;Platinum Edition;SUV;automatic;1gyukdef9ar193353;mi;38;91306;black;brown;28300;28000
2010;Chevrolet;Aveo;1LT;Sedan;automatic;kl1td5de7ab116331;tx;24;84436;gray;black;3375;3800
2010;Chevrolet;Avalanche;LT;Crew Cab;;3gnvkfe06ag132986;pa;43;40786;gray;beige;23400;25400
2010;Chevrolet;Camaro;1LT;Coupe;automatic;2g1fb1ev0a9119746;tx;33;52442;black;;14950;13600
2010;Cadillac;Escalade;Luxury;SUV;automatic;1gyukbefxar118097;mi;;100870;black;black;24100;21500
2010;Cadillac;Escalade ESV;Luxury;SUV;automatic;1gyukhef5ar210916;va;24;87881;burgundy;black;25700;21500
2010;Chevrolet;Silverado 1500;LT;Crew Cab;automatic;3gcrcse0xag116337;ca;;113470;white;;15300;16600
2010;Chevrolet;Cobalt;LT;Sedan;automatic;1g1af5f51a7205203;nv;2;79424;blue;gray;5425;500
2010;Chevrolet;Cobalt;LT;Sedan;automatic;1g1ad5f56a7172849;ga;34;67988;blue;gray;5550;6400
2010;Chevrolet;Silverado 1500;LT;Extended Cab;;1gcsksea1az162667;md;;209677;silver;;8775;8000
2010;Chevrolet;Cobalt;LT;Sedan;;1g1af5f55a7239581;on;38;101731;silver;black;5825;5600
2010;Chevrolet;Silverado 1500;LT;Crew Cab;automatic;3gcrcsea4ag159418;nv;33;71653;black;black;16300;18400
2010;Chevrolet;Avalanche;LTZ;Crew Cab;automatic;3gnvkge01ag109086;ne;;69946;black;black;26200;26700
2010;Chevrolet;Cobalt;LS;Coupe;automatic;1g1ab1f50a7235863;il;;61166;blue;;5725;5000
2010;Chevrolet;Camaro;1LT;Coupe;automatic;2g1fb1ev0a9129712;mn;22;17616;red;gray;17000;15000
2010;Chevrolet;Aveo;Aveo5 LS;Hatchback;manual;kl1td6de6ab060596;mi;27;53553;black;gray;5925;3500
2010;Chevrolet;Cobalt;LT;Sedan;automatic;1g1ad5f54a7245880;pa;;63069;white;;5750;6500
2010;Cadillac;SRX;Base;SUV;automatic;3gyfngey9as569260;mo;39;80125;white;gray;13350;14000
2010;Chevrolet;Camaro;1SS;Coupe;automatic;2g1fj1ej5a9123890;nc;28;122185;black;black;13250;13000
2010;Chevrolet;Avalanche;LTZ;Crew Cab;automatic;3gnncge06ag226188;la;25;62673;black;tan;26300;23500
2010;Chevrolet;Cobalt;LS;Sedan;manual;1g1aa5f52a7139629;va;1;33995;black;gray;5475;1000
2010;Chevrolet;Cobalt;LT;Sedan;automatic;1g1ad5f58a7122471;va;29;83500;black;black;5100;5100
2010;Chevrolet;Silverado 1500;LT;Crew Cab;automatic;3gcrcsea5ag272262;tx;26;84668;black;black;15800;13000
2010;Chevrolet;Cobalt;LT;Sedan;manual;1g1ac5f53a7141089;nc;28;87246;black;black;4950;3900
2010;Chevrolet;Cobalt;LT;Sedan;automatic;1g1af5f51a7192940;nc;43;72870;red;black;5400;5600
2010;Chevrolet;Cobalt;LT;Coupe;automatic;1g1ad1f59a7214987;fl;;57861;red;;5800;6200
2010;Chevrolet;Silverado 2500HD;Work Truck;Extended Cab;automatic;1gc5kvbg2az260226;nv;37;74751;white;black;14900;18400
2010;Chevrolet;Aveo;LS;Sedan;automatic;kl1td5de9ab066483;tx;;68387;red;black;5025;5200
2010;Chevrolet;Silverado 1500;LT;Extended Cab;automatic;1gcskse32az179169;il;2;103677;blue;black;15300;13300
2010;Cadillac;SRX;Luxury;SUV;automatic;3gyfndey5as543687;mn;41;83041;blue;gray;15500;16300
2010;Chevrolet;Avalanche;LTZ;Crew Cab;automatic;3gnvkge09ag140604;tx;4;109391;white;gray;21600;20700
2010;Chevrolet;Aveo;LS;Sedan;automatic;kl1td5de8ab074865;wi;;27676;gray;black;5375;6400
2010;Cadillac;SRX;Base;SUV;automatic;3gyfngey2as523950;fl;;55870;black;gray;14600;16400
2010;Chevrolet;Silverado 2500HD;Work Truck;Extended Cab;automatic;1gc5kvbg6az216861;tx;24;141468;white;black;10100;9300
2010;Chevrolet;Silverado 1500;Work Truck;Extended Cab;automatic;1gcscpex3az295736;fl;;60764;black;gray;12600;13800
2010;Cadillac;SRX;Performance;SUV;automatic;3gyfnbey2as505810;sc;44;79895;gray;gray;16300;17400
2010;Chevrolet;Cobalt;LS;Coupe;automatic;1g1ab1f52a7148854;ne;;48201;black;gray;6300;3900
2010;Chevrolet;Silverado 1500;LT;Crew Cab;automatic;3gcrkse31ag228909;mi;5;60178;blue;black;22700;22700
2010;Cadillac;SRX;Luxury;SUV;automatic;3gyfnaey9as619698;ga;36;63664;red;beige;16450;16600
2010;Chevrolet;Cobalt;LT;Sedan;automatic;1g1ad5f52a7165154;wi;;67570;black;gray;5600;5600
2010;Chevrolet;Silverado 1500;Work Truck;Regular Cab;automatic;1gcpkpea7az285442;pa;;72820;blue;;12600;12700
2010;Chevrolet;Equinox;LT1;SUV;automatic;2cnaldew2a6299303;mi;38;90168;gray;black;10200;10500
2010;chevrolet;impala;police;;automatic;2g1wd5em5a1263543;nc;31;112198;white;black;3050;3500
2010;Chevrolet;Tahoe;LT;SUV;;1gnukbe07ar212687;pa;;84189;silver;;19600;20200
2010;Chevrolet;Express Cargo;2500;Van;automatic;1gczgfba1a1175753;in;28;168947;white;gray;5525;7500
2010;Chevrolet;HHR;LS;Wagon;automatic;3gnbaadbxas501101;tx;;113027;blue;gray;4425;5300
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5e05af174366;fl;;90944;silver;black;7100;7900
2010;Chevrolet;Equinox;LT2;SUV;automatic;2cnflpey2a6318635;az;;94784;burgundy;brown;10500;9600
2010;Chevrolet;HHR;LS;Wagon;automatic;3gnbaadb4as565036;fl;26;104578;blue;black;4625;4400
2010;Chevrolet;Equinox;LT2;SUV;automatic;2cnalpew4a6386637;la;;63554;silver;;11300;11800
2010;Chevrolet;Impala;LS;Sedan;automatic;2g1wa5ek3a1149466;va;35;124465;silver;gray;4500;4200
2010;Chevrolet;Equinox;LS;SUV;automatic;2cnalbew8a6331322;nc;23;81634;silver;gray;10000;8300
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbabdbxas543984;il;;58365;silver;;6175;4400
2010;chevrolet;malibu;4c ls w/1ls;;automatic;1g1zb5e07af293748;mi;47;53357;gray;gray;8350;8500
2010;Chevrolet;Equinox;LT1;SUV;automatic;2cnaldew1a6206643;pa;24;55916;black;black;11800;9700
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbabdb3as510809;ga;28;73364;red;black;5650;6400
2010;Chevrolet;Equinox;LT1;SUV;automatic;2cnaldew5a6388525;az;;86958;gray;black;10350;10300
2010;Chevrolet;HHR;Panel LS;Wagon;automatic;3gcaaadb0as624491;nj;41;122473;—;gray;4400;4000
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5ek1a1145560;ga;;99164;red;beige;6000;6600
2010;Chevrolet;Malibu;Fleet;Sedan;automatic;1g1za5e06a4108684;mo;17;99642;blue;tan;6825;2900
2010;Chrysler;300;Touring;Sedan;automatic;2c3ca4cd6ah104476;nv;;51801;black;;10650;3500
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5ek8a1160802;nc;31;98406;white;black;6200;6100
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5ek2a1196405;oh;35;83278;white;black;6575;6700
2010;Chevrolet;Traverse;LT1;SUV;;1gnlrfedxaj256828;pa;41;90872;white;black;11150;11000
2010;Chevrolet;Colorado;Work Truck;Regular Cab;automatic;1gccsbd95a8119581;fl;29;98066;white;gray;5025;4600
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbabdb0as528717;tx;;103681;silver;gray;4775;4400
2010;Chevrolet;Tahoe;LTZ;SUV;automatic;1gnukce07ar118377;va;35;123247;black;black;21000;21800
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5eb5af240710;oh;28;53423;gold;black;8625;7000
2010;Chevrolet;Traverse;LT2;SUV;automatic;1gnlrged9as130248;tx;;61179;white;black;15300;15800
2010;Chevrolet;Tahoe;LTZ;SUV;automatic;1gnukce01ar226901;mn;44;98218;white;tan;24600;23000
2010;Chevrolet;Equinox;LT1;SUV;automatic;2cnfleew9a6212380;ny;;76743;red;gray;10600;10500
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5en8a1100951;in;34;90017;black;gray;5950;5400
2010;Chevrolet;Equinox;LT2;SUV;automatic;2cnalpew5a6329900;tx;39;73385;silver;gray;11050;9700
2010;Chevrolet;malibu;ls;sedan;automatic;1g1zb5eb4af318395;az;34;61570;brown;brown;8000;8000
2010;Chrysler;300;Touring;Sedan;automatic;2c3ca4cd1ah176900;az;36;74669;silver;black;9100;9900
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5ekxa1191047;ga;23;83790;silver;gray;6675;5500
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5eb2af239093;mn;;90066;black;black;7400;7350
2010;Chevrolet;Equinox;LS;SUV;automatic;2cnalbew8a6291257;nv;21;65726;silver;gray;10750;9400
2010;Chevrolet;Impala;LT;Sedan;;2g1wb5ek1a1167347;on;;144841;beige;black;6650;5000
2010;;;;;automatic;1gb6g3bg6a1146243;ny;;;white;gray;7675;4900
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5ek0a1204209;mn;19;52719;white;black;8275;3100
2010;Chrysler;300;S V6;Sedan;automatic;2c3ca2cv8ah330421;mi;31;63419;black;black;12900;12900
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5ek0a1226906;va;35;77035;blue;black;6975;7600
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5eb3a4111716;in;48;44879;gray;brown;8875;10200
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5eb8af153481;tx;;58090;white;;8500;7400
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5en3a1206501;pa;43;80660;gray;gray;6375;7200
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5eb7a4128275;mi;3;62765;—;black;8250;7800
2010;Chrysler;300;Touring;Sedan;automatic;2c3ca5cv1ah176202;mi;31;61888;gold;tan;9950;8300
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbabdbxas550076;il;;81985;black;;5450;5900
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5en0a1244168;az;37;64241;white;gray;7125;8500
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5e07af282777;il;19;90598;black;black;7125;5300
2010;Chevrolet;Impala;LT;Sedan;;2g1wb5ek7a1182726;va;;141594;black;;4225;4200
2010;Chevrolet;Equinox;LT2;SUV;automatic;2cnflpey9a6236756;nv;35;85256;black;black;11000;11750
2010;Chevrolet;Traverse;LS;SUV;automatic;1gnlveedxaj219297;nj;36;132319;white;gray;9325;9400
2010;Chevrolet;Malibu;LS;Sedan;automatic;1g1zb5eb8a4111231;mn;42;45825;brown;tan;8325;8500
2010;Chevrolet;Equinox;LT1;SUV;automatic;2cnaldew5a6269843;mn;;104589;black;black;9450;8700
2010;Chevrolet;Tahoe;LT;SUV;automatic;1gnmcbe31ar174588;sc;48;69285;silver;black;20900;23300
2010;Chevrolet;Traverse;LT1;SUV;automatic;1gnlrfed0aj237771;sc;29;101279;silver;black;10400;9900
2010;Chevrolet;Express Cargo;2500;Van;automatic;1gczgfba1a1164655;az;36;166677;white;gray;5625;7100
2010;Chevrolet;Traverse;LT2;SUV;;1gnlrged6as132619;va;;99139;white;;12200;13000
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbacdv6as526194;fl;39;55315;gray;gray;8375;9200
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5ek0a1172281;il;;106624;black;;5650;5100
2010;Chevrolet;HHR;LS;Wagon;automatic;3gnbaadb1as600020;ny;39;66373;white;gray;5650;5600
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5e07af185918;fl;33;33200;silver;black;9525;8700
2010;Chevrolet;Traverse;LT2;SUV;automatic;1gnlvged2as122150;nj;;105626;gray;;12450;9600
2010;Chevrolet;Traverse;LS;SUV;automatic;1gnlveed1as118644;ga;43;70029;silver;gray;12900;12300
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbabdb4as543155;ga;19;55372;red;black;6725;8000
2010;Chevrolet;Traverse;LS;SUV;automatic;1gnlveed3as101327;ny;;73739;silver;gray;12800;11800
2010;Chevrolet;Impala;LS;Sedan;automatic;2g1wa5ek7a1100612;mn;29;106256;gray;gray;5400;5500
2010;chevrolet;g3500;cutaway;;automatic;1gb6g4ag0a1108191;ga;4;44635;white;gray;9600;16700
2010;Chevrolet;Equinox;LS;SUV;;2cnalbew6a6201572;az;28;68985;gray;gray;10400;11800
2010;Chevrolet;malibu;ls;sedan;automatic;1g1zb5eb0af108442;il;23;66883;black;gray;7500;7300
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5en6a1133897;tx;;102811;blue;;5375;4800
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5en0a1258250;az;37;77591;white;black;6850;7600
2010;Chevrolet;Traverse;LT2;SUV;automatic;1gnlrged0as126802;nj;32;59758;burgundy;gray;15350;13600
2010;Chevrolet;Tahoe;LTZ;SUV;;1gnukce06ar150978;pa;3;92590;silver;black;25900;23700
2010;Chevrolet;Equinox;LS;SUV;automatic;2cnalbew3a6329381;fl;32;75958;white;beige;10200;7000
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5e00a4111557;fl;19;75051;gray;gray;7700;8000
2010;Chevrolet;Express Cargo;1500;Van;automatic;1gcugadx7a1172502;in;34;131426;white;gray;7900;6900
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5ek1a1239146;tx;2;99025;black;gray;6250;5500
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbacdv0as553150;wi;25;125059;white;gray;5625;2900
2010;Chevrolet;Malibu;LT2;Sedan;automatic;1g1zd5eb0a4151426;oh;33;68712;gray;black;7725;7200
2010;Chevrolet;Traverse;LT1;SUV;automatic;1gnlrfed0as101165;il;;188834;blue;;7975;7700
2010;Chevrolet;Tahoe;LT;SUV;;1gnmcbe39ar203237;ga;39;90285;silver;black;18500;16900
2010;Chevrolet;Traverse;LT1;SUV;automatic;1gnlrfed1as137298;tx;37;104086;gold;gray;10250;9700
2010;Chrysler;300;Touring;Sedan;automatic;2c3ca5cv0ah192780;pa;4;49237;black;black;10800;11400
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbabdbxas514002;tx;;74859;silver;;5650;2600
2010;chevrolet;colorado;4x2 rg work truck;;automatic;1gbhsbde6a8142519;tx;24;142506;white;black;4125;5300
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5eb3af289839;tx;2;111409;gray;brown;6550;5700
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbabdb2as617530;pa;4;43727;red;black;6625;8400
2010;Chevrolet;Traverse;LT2;SUV;;1gnlvged1aj262003;va;;61274;blue;;15700;15700
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbabdb3as526721;ma;31;68684;black;black;5725;6000
2010;Chevrolet;Impala;LS;Sedan;automatic;2g1wa5ek1a1265961;mn;26;73342;red;black;7150;6200
2010;Chevrolet;Impala;LS;Sedan;automatic;2g1wa5ek4a1146690;il;19;125654;silver;black;4450;4500
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbabdb8as600232;fl;28;67868;red;black;5900;6100
2010;Chevrolet;Equinox;LT2;SUV;automatic;2cnalpew0a6234130;fl;4;127831;brown;black;7625;9100
2010;Chevrolet;Malibu;Fleet;Sedan;automatic;1g1za5e03af105651;ca;31;117632;silver;gray;6125;6400
2010;Chrysler;300;Touring;Sedan;automatic;2c3ca4cdxah206721;mn;39;77451;gray;black;8875;9000
2010;Chevrolet;Equinox;LT1;SUV;automatic;2cnfldey0a6404122;ok;44;129437;silver;gray;8075;7100
2010;Chevrolet;Equinox;LT2;SUV;automatic;2cnflney3a6394708;in;44;66554;gray;brown;12800;13900
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5e01af279003;tx;33;81239;gold;;7450;8300
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5e0xaf131464;la;;77428;blue;;7625;5500
2010;Chevrolet;Equinox;LS;SUV;automatic;2cnalbew4a6374460;nc;37;89616;gray;black;9575;9700
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5en1a1216511;ny;2;53586;gray;black;8000;5500
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbabdb2as614823;va;34;99464;gray;black;4900;5000
2010;Chrysler;300;S V6;Sedan;automatic;2c3ca2cv3ah328964;pa;34;51963;white;black;13800;13900
2010;Chevrolet;HHR;LT;Wagon;automatic;3gnbabdb9as510359;fl;28;91896;black;black;4975;3800
2010;Chevrolet;Traverse;LT1;SUV;automatic;1gnlrfed1as101093;fl;37;165400;purple;black;8075;8500
2010;Chevrolet;Traverse;LT2;SUV;automatic;1gnlvged6as117422;la;;47632;gray;;16800;15600
2010;Chevrolet;Impala;LT;Sedan;automatic;2g1wb5ek1a1138477;mn;35;141149;black;gray;4250;4900
2010;Chevrolet;Traverse;LT1;SUV;automatic;1gnlrfed1as100042;mi;28;61295;blue;black;13450;13000
2010;Chevrolet;Impala;LT;Sedan;;2g1wb5ek5a1214069;il;;137319;white;;4425;5800
2010;Chevrolet;Impala;LS;Sedan;automatic;2g1wa5ek4a1100633;tx;38;116064;black;gray;5200;6000
2010;Chevrolet;Traverse;LS;SUV;automatic;1gnlreed7as135808;tx;27;86743;silver;gray;10400;11100
2010;Chevrolet;Malibu;Fleet;Sedan;automatic;1g1za5ek0a4139835;tx;2;89653;gray;gray;8475;6900
2010;Chevrolet;Equinox;LS;SUV;automatic;2cnalbew3a6292977;fl;37;103512;beige;gray;8950;7900
2010;Chevrolet;malibu;ls;sedan;automatic;1g1zb5eb0af232095;mi;42;40718;gray;brown;8575;9700
2010;Chevrolet;Impala;LS;Sedan;automatic;2g1wa5en6a1117430;fl;1;95273;gray;gray;6050;4400
2010;Chevrolet;Malibu;LT1;Sedan;automatic;1g1zc5e04af131444;ga;25;128530;black;gray;5250;6000
2010;Chevrolet;Traverse;LTZ;SUV;automatic;1gnlvhed1aj206536;mn;;91804;red;gray;11300;14000
2010;Chevrolet;Express Cargo;2500;Van;automatic;1gczgfba5a1174976;in;29;132457;white;gray;7900;11000
2010;Chevrolet;Equinox;LS;SUV;automatic;2cnalbew5a6377142;ga;27;93440;burgundy;gray;9400;9100
2010;Chevrolet;Equinox;LT2;SUV;automatic;2cnalpew3a6368310;mi;37;130010;brown;brown;7500;7800
2010;Chevrolet;HHR;LS;Wagon;automatic;3gnbaadb1as614340;wi;25;117615;silver;black;4575;3800
2010;chevrolet;malibu;4c ls w/1fl;;automatic;1g1za5eb5af191160;ut;26;61368;silver;gray;7625;7800
2010;Chevrolet;Equinox;LT2;SUV;automatic;2cnflnew0a6351782;fl;23;103174;white;gray;9850;7400
2010;Chevrolet;Express Cargo;1500;Van;automatic;1gcuhad40a1112497;ny;31;111960;white;gray;10500;11100
2010;Dodge;Charger;SXT Fleet;Sedan;automatic;2b3ca3cv2ah290646;mi;25;107484;black;black;7525;7300
2010;Dodge;Charger;SXT Fleet;Sedan;automatic;2b3ca3cv2ah216921;va;28;74529;gray;black;9500;6300
2010;Chrysler;300;Touring;Sedan;automatic;2c3ca5cv3ah144982;pa;29;96580;off-white;black;7925;8200
2010;Dodge;Charger;SXT Fleet;Sedan;automatic;2b3ca3cv9ah252413;wi;35;87847;red;black;9200;9300
2010;Dodge;Charger;Base;Sedan;automatic;2b3ca4cd9ah234443;fl;43;87280;gray;black;8325;9260
2010;Dodge;Grand Caravan;SE;Minivan;automatic;2d4rn4de8ar306346;ga;28;135772;black;black;5300;4000
2010;Dodge;Grand Caravan;SE;Minivan;automatic;2d4rn4de4ar439282;az;29;70686;blue;gray;7775;6700
2010;Chrysler;Sebring;Limited;Sedan;automatic;1c3cc5fb4an147912;mi;3;68839;blue;black;6725;6800
2010;Dodge;Charger;SXT Fleet;Sedan;automatic;2b3ca3cv3ah308104;fl;32;121208;gray;gray;6600;7400
2010;Dodge;Charger;SXT Fleet;Sedan;automatic;2b3ca3cv8ah107797;nc;21;161721;silver;black;5175;3800
2010;Dodge;Caliber;SXT Fleet;Wagon;automatic;1b3cb4ha2ad594503;ga;36;67761;black;black;6925;7800
2010;Dodge;Charger;SXT Fleet;Sedan;automatic;2b3ca3cv6ah231230;in;19;115299;black;gray;7075;4500
2010;Dodge;Avenger;SXT;Sedan;automatic;1b3cc4fb0an201195;mi;42;120117;silver;black;4875;4400
2010;Dodge;Charger;SXT Fleet;Sedan;automatic;2b3ca3cv1ah197973;mi;35;58831;gray;black;10400;9100
2010;Dodge;Avenger;SXT;Sedan;automatic;1b3cc4fbxan119832;az;25;123843;red;black;4550;5500
2010;Dodge;Charger;Base;Sedan;automatic;2b3ca4cv3ah136159;il;2;123054;black;black;6275;4900
2010;Dodge;Charger;SXT Fleet;Sedan;automatic;2b3ca3cv5ah107319;il;25;126238;black;black;6550;6300
2010;Dodge;Challenger;SE;Coupe;automatic;2b3cj4dv6ah306643;az;29;50305;black;black;14300;15800
2010;Dodge;Charger;SXT Fleet;Sedan;automatic;2b3ca3cv3ah252407;nc;19;94672;burgundy;;8200;5900
2010;chrysler;town;& country lx;;automatic;2a4rr4de8ar268063;or;19;104421;white;gray;7000;5300
2010;Chrysler;Town and Country;Touring;Minivan;automatic;2a4rr5d12ar188907;il;;80889;blue;;8150;9500
2010;Dodge;Avenger;SXT;Sedan;automatic;1b3cc4fb6an106320;tx;24;118969;silver;black;4900;3400
2010;Dodge;Grand Caravan;SE;Minivan;;2d4rn4de0ar402052;on;;209330;red;;3225;4400
